1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Neg,Pos,Pos,Pos,Pos,Pos,Neg,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Neg,Neg,Pos,Pos,Neg,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158480000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1040300000.00,0.00,1005400000.00,244150000.00,902730000.00,595760000.00,997460000.00,900410000.00,862120000.00,964900000.00,962810000.00,1068400000.00,1045400000.00,1450400000.00,608410000.00,1800900000.00,630450000.00,758190000.00,1144200000.00,1452000000.00,1018900000.00,919040000.00,972480000.00,770670000.00,1080100000.00,816980000.00,2161600000.00,1150700000.00,839450000.00,915810000.00,1215100000.00,984080000.00,988190000.00,751780000.00,1051600000.00,934520000.00,1439400000.00,1135600000.00,761800000.00,1059600000.00,701610000.00,976070000.00,993790000.00,1013500000.00,1190400000.00,966130000.00,1027100000.00,1048600000.00,1817600000.00,1093500000.00,1975200000.00,0.00,473990000.00,585880000.00,496020000.00,1160600000.00,996860000.00,1255100000.00,890680000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29831000.00,0.00,0.00,74028000.00,148110000.00,0.00,84333000.00,0.00,0.00,0.00,0.00,204040000.00,0.00,0.00,0.00,0.00,0.00,0.00,88543000.00,72844000.00,0.00,67823000.00,0.00,0.00,0.00,0.00,0.00,42875000.00,0.00,0.00,0.00,180690000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
545500000.00,0.00,0.00,0.00,0.00,377670000.00,0.00,568230000.00,427810000.00,377190000.00,308270000.00,0.00,535950000.00,1094200000.00,237950000.00,690130000.00,656400000.00,0.00,284990000.00,0.00,379550000.00,560270000.00,971590000.00,589450000.00,282100000.00,674970000.00,539440000.00,535150000.00,221170000.00,276520000.00,730680000.00,503870000.00,465220000.00,293110000.00,480910000.00,508680000.00,0.00,425810000.00,433730000.00,464060000.00,491480000.00,307810000.00,343520000.00,949380000.00,0.00,0.00,1055100000.00,377910000.00,619430000.00,526330000.00,884260000.00,0.00,270810000.00,0.00,0.00,484330000.00,471280000.00,676310000.00,359940000.00
86240000.00,0.00,0.00,0.00,0.00,91143000.00,0.00,107460000.00,39897000.00,90374000.00,0.00,0.00,110420000.00,131910000.00,79847000.00,142030000.00,79152000.00,0.00,0.00,0.00,63624000.00,123570000.00,114660000.00,98778000.00,113210000.00,139360000.00,125520000.00,73189000.00,104890000.00,79770000.00,107540000.00,111480000.00,107830000.00,75508000.00,87892000.00,79017000.00,0.00,68953000.00,99445000.00,82308000.00,108960000.00,0.00,0.00,81527000.00,0.00,0.00,0.00,67663000.00,68046000.00,128450000.00,95711000.00,0.00,0.00,0.00,0.00,99988000.00,0.00,0.00,89941000.00
1605700000.00,0.00,430410000.00,440580000.00,0.00,1439100000.00,773960000.00,957790000.00,952890000.00,1174200000.00,640550000.00,487310000.00,731080000.00,1397800000.00,574170000.00,1102700000.00,1741200000.00,846770000.00,1092400000.00,649760000.00,1723600000.00,1210100000.00,2037400000.00,1790700000.00,1327000000.00,299650000.00,868590000.00,1301400000.00,1637800000.00,1384900000.00,789660000.00,2056600000.00,1221900000.00,1317000000.00,1699300000.00,1089900000.00,1001700000.00,1714900000.00,1325000000.00,1181800000.00,1088000000.00,748350000.00,778530000.00,1278300000.00,583880000.00,537190000.00,795120000.00,538410000.00,1226600000.00,1130800000.00,1309400000.00,0.00,0.00,0.00,0.00,1369400000.00,1099400000.00,776080000.00,1103500000.00
3145300000.00,733910000.00,1025100000.00,857660000.00,1480900000.00,3341000000.00,1879300000.00,3366000000.00,2158600000.00,2966400000.00,1427800000.00,1395000000.00,3000500000.00,3625400000.00,1382400000.00,4370300000.00,3524500000.00,1710100000.00,3508900000.00,1681900000.00,3661500000.00,3013500000.00,4303200000.00,4434300000.00,2945200000.00,4050800000.00,2671600000.00,2890500000.00,3310500000.00,3662300000.00,1874200000.00,4501800000.00,2805900000.00,3075400000.00,3784400000.00,2911900000.00,3115900000.00,3707200000.00,4408300000.00,3551700000.00,3437100000.00,1620500000.00,300810000.00,3830900000.00,1486200000.00,1132600000.00,2145700000.00,1676200000.00,2642000000.00,2685300000.00,3273000000.00,0.00,567670000.00,884000000.00,823560000.00,3289700000.00,2551000000.00,4044300000.00,2988000000.00
881930000.00,0.00,0.00,0.00,0.00,433320000.00,857550000.00,457180000.00,332930000.00,297590000.00,0.00,0.00,664960000.00,438440000.00,197920000.00,174890000.00,1152400000.00,895610000.00,419260000.00,139390000.00,468800000.00,512470000.00,786180000.00,727970000.00,419900000.00,1022900000.00,802910000.00,481020000.00,584570000.00,877420000.00,0.00,2049300000.00,155310000.00,913170000.00,1054700000.00,350770000.00,841910000.00,776450000.00,540650000.00,773350000.00,498950000.00,117450000.00,353750000.00,610320000.00,0.00,0.00,493180000.00,0.00,129400000.00,279950000.00,439950000.00,0.00,0.00,0.00,0.00,758350000.00,629720000.00,322120000.00,642470000.00
996260000.00,146400000.00,0.00,0.00,0.00,821990000.00,0.00,1151900000.00,741680000.00,994140000.00,420250000.00,347180000.00,961180000.00,830450000.00,313330000.00,861480000.00,485200000.00,729460000.00,627160000.00,361920000.00,862950000.00,703130000.00,1016000000.00,1253200000.00,601090000.00,278290000.00,265630000.00,1236900000.00,978190000.00,924290000.00,672160000.00,1018900000.00,825680000.00,877980000.00,748540000.00,482170000.00,882780000.00,722950000.00,820860000.00,766520000.00,666480000.00,256780000.00,327690000.00,1013000000.00,0.00,353370000.00,626610000.00,245270000.00,0.00,556320000.00,865820000.00,0.00,376830000.00,492820000.00,0.00,760660000.00,517110000.00,787930000.00,840410000.00
2905100000.00,888820000.00,1097900000.00,549640000.00,1313600000.00,2103400000.00,1185900000.00,3594400000.00,1965400000.00,2634500000.00,1697000000.00,1332300000.00,3190900000.00,3732400000.00,1706000000.00,3673200000.00,1993800000.00,1558200000.00,4565900000.00,1611000000.00,3618300000.00,2511200000.00,3590600000.00,3447700000.00,3808400000.00,3762200000.00,2904300000.00,2537000000.00,3364700000.00,3428900000.00,2659600000.00,4943100000.00,3436100000.00,3572000000.00,3451700000.00,3002600000.00,3940600000.00,2694700000.00,3518000000.00,2482900000.00,3212000000.00,1170700000.00,801610000.00,2745000000.00,2058300000.00,1440700000.00,1770800000.00,1648100000.00,2705100000.00,2999500000.00,3285700000.00,668510000.00,1797000000.00,1309000000.00,830050000.00,2938400000.00,2530300000.00,3544900000.00,3265200000.00
2279700000.00,0.00,0.00,537600000.00,0.00,2082200000.00,615440000.00,2140200000.00,887800000.00,1852200000.00,972610000.00,402830000.00,706060000.00,2435900000.00,486650000.00,2085200000.00,2281900000.00,445190000.00,1423700000.00,303970000.00,2760600000.00,2024300000.00,2645900000.00,2730800000.00,2215900000.00,592140000.00,2542900000.00,1965400000.00,2874600000.00,2237800000.00,825960000.00,2734800000.00,2120300000.00,2394200000.00,2993600000.00,2365100000.00,1249000000.00,3088700000.00,2533000000.00,3063100000.00,2513400000.00,321280000.00,0.00,1790900000.00,0.00,482060000.00,1115400000.00,472640000.00,1916100000.00,1929800000.00,2388600000.00,0.00,0.00,602610000.00,0.00,2092300000.00,939730000.00,1127900000.00,1748000000.00
1245700000.00,2112300000.00,188810000.00,547400000.00,96278000.00,984570000.00,592610000.00,1292300000.00,477300000.00,766870000.00,442550000.00,644470000.00,677500000.00,1117400000.00,761650000.00,987050000.00,1388500000.00,289000000.00,1215100000.00,106720000.00,1288500000.00,1297300000.00,1231500000.00,1170700000.00,407340000.00,660740000.00,816970000.00,667560000.00,1499900000.00,1249500000.00,1405100000.00,1652000000.00,1022800000.00,1169500000.00,1355700000.00,910180000.00,735400000.00,1202900000.00,1170200000.00,1111400000.00,926600000.00,276380000.00,249620000.00,816340000.00,866780000.00,364870000.00,479820000.00,408140000.00,798890000.00,672570000.00,1193000000.00,0.00,290150000.00,575740000.00,0.00,718900000.00,746020000.00,722730000.00,811540000.00
711610000.00,232070000.00,375970000.00,0.00,498160000.00,420970000.00,637730000.00,1119900000.00,783130000.00,85175000.00,387290000.00,349890000.00,322290000.00,255560000.00,1006600000.00,230870000.00,570890000.00,1023700000.00,492370000.00,932410000.00,543590000.00,697740000.00,352150000.00,452680000.00,143640000.00,206630000.00,179250000.00,455740000.00,388270000.00,838780000.00,332550000.00,2315500000.00,571230000.00,347510000.00,302540000.00,384970000.00,105660000.00,1259700000.00,1429200000.00,422990000.00,684710000.00,1134400000.00,3859200000.00,415020000.00,351120000.00,788970000.00,0.00,1462100000.00,64319000.00,403790000.00,81591000.00,0.00,938540000.00,273450000.00,354700000.00,187430000.00,1039700000.00,979820000.00,323010000.00
362400000.00,0.00,0.00,0.00,0.00,421100000.00,506200000.00,479430000.00,259540000.00,363570000.00,261570000.00,347260000.00,560280000.00,457850000.00,275600000.00,379230000.00,458100000.00,460740000.00,434670000.00,494040000.00,245330000.00,630490000.00,541960000.00,358890000.00,446720000.00,577440000.00,629440000.00,380810000.00,489900000.00,239170000.00,230560000.00,689560000.00,361670000.00,305510000.00,615490000.00,414750000.00,671300000.00,396010000.00,243760000.00,412010000.00,607440000.00,249230000.00,353830000.00,231820000.00,189730000.00,0.00,326090000.00,254260000.00,394470000.00,430030000.00,393590000.00,0.00,0.00,0.00,275630000.00,507800000.00,499640000.00,568850000.00,728590000.00
442490000.00,0.00,262090000.00,0.00,0.00,454470000.00,250600000.00,276500000.00,260740000.00,243600000.00,169600000.00,0.00,561390000.00,214230000.00,475020000.00,359090000.00,719750000.00,569790000.00,279250000.00,0.00,472750000.00,349780000.00,460740000.00,706010000.00,347010000.00,664810000.00,376710000.00,388770000.00,410560000.00,227470000.00,465580000.00,784240000.00,288900000.00,438160000.00,441060000.00,432870000.00,371500000.00,433450000.00,427760000.00,466070000.00,401800000.00,352570000.00,775400000.00,358560000.00,0.00,161400000.00,275640000.00,577850000.00,415210000.00,623350000.00,329950000.00,0.00,0.00,129840000.00,0.00,330670000.00,332440000.00,328720000.00,423370000.00
763010000.00,602300000.00,1135400000.00,0.00,843190000.00,1738600000.00,2044400000.00,851740000.00,1867300000.00,730470000.00,943970000.00,956810000.00,1150700000.00,394810000.00,1540600000.00,1708500000.00,673920000.00,2239700000.00,884630000.00,1720300000.00,664180000.00,988280000.00,963070000.00,847570000.00,797660000.00,919230000.00,395470000.00,888590000.00,688970000.00,1186500000.00,581990000.00,1121200000.00,571960000.00,881710000.00,1124100000.00,828050000.00,1651900000.00,647760000.00,597340000.00,718540000.00,715140000.00,1453400000.00,1829200000.00,825470000.00,1521500000.00,1222900000.00,837090000.00,2031700000.00,1045700000.00,1363700000.00,799630000.00,273880000.00,1605400000.00,222380000.00,495240000.00,1080200000.00,1242300000.00,1381500000.00,944500000.00
13990000000.00,6396800000.00,10397000000.00,755060000.00,8499600000.00,11771000000.00,10486000000.00,11339000000.00,10511000000.00,11413000000.00,9176300000.00,9219700000.00,14264000000.00,16148000000.00,9454700000.00,10984000000.00,11213000000.00,12334000000.00,11769000000.00,12559000000.00,19718000000.00,14773000000.00,20217000000.00,11940000000.00,23321000000.00,15550000000.00,34760000000.00,15470000000.00,19352000000.00,15082000000.00,12502000000.00,11022000000.00,13576000000.00,16276000000.00,5537900000.00,12871000000.00,11891000000.00,15554000000.00,13138000000.00,13963000000.00,11476000000.00,9462400000.00,10611000000.00,12587000000.00,11317000000.00,11249000000.00,10994000000.00,11813000000.00,19773000000.00,18008000000.00,16986000000.00,6549400000.00,8291400000.00,11835000000.00,9045700000.00,13553000000.00,9080300000.00,12158000000.00,14477000000.00
0.00,0.00,0.00,0.00,0.00,0.00,144190000.00,0.00,72086000.00,0.00,109610000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154210000.00,0.00,0.00,0.00,0.00,68702000.00,66734000.00,0.00,149150000.00,0.00,0.00,0.00,0.00,0.00,0.00,71088000.00,0.00,0.00
235280000.00,0.00,0.00,2751600000.00,0.00,302730000.00,159790000.00,232370000.00,377530000.00,327150000.00,241720000.00,0.00,405060000.00,360730000.00,589110000.00,210300000.00,151610000.00,0.00,0.00,210810000.00,268790000.00,222970000.00,228420000.00,211280000.00,560580000.00,111010000.00,296880000.00,174400000.00,296530000.00,262150000.00,286730000.00,329970000.00,251540000.00,227710000.00,243580000.00,273040000.00,305270000.00,279560000.00,364770000.00,275110000.00,314940000.00,368740000.00,498600000.00,179240000.00,0.00,226110000.00,248430000.00,398320000.00,424150000.00,261110000.00,350710000.00,0.00,0.00,0.00,0.00,304690000.00,316810000.00,213850000.00,427160000.00
900010000.00,705810000.00,0.00,0.00,712070000.00,555250000.00,438650000.00,678330000.00,480990000.00,616890000.00,658940000.00,1470800000.00,841330000.00,623430000.00,480100000.00,1055700000.00,460940000.00,615430000.00,1293000000.00,700910000.00,841250000.00,542430000.00,749570000.00,875110000.00,739690000.00,783270000.00,1133400000.00,747730000.00,414290000.00,844140000.00,605210000.00,901820000.00,888010000.00,919090000.00,1455300000.00,804370000.00,1217300000.00,891990000.00,551810000.00,720700000.00,631860000.00,568450000.00,539010000.00,927730000.00,772290000.00,600410000.00,610290000.00,677260000.00,831760000.00,638230000.00,1130300000.00,0.00,706610000.00,243510000.00,531420000.00,1247900000.00,848800000.00,1215300000.00,703510000.00
0.00,0.00,0.00,0.00,0.00,157810000.00,0.00,102500000.00,0.00,0.00,0.00,0.00,0.00,102570000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97553000.00,99829000.00,0.00,0.00,0.00,82506000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84713000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,87691000.00,0.00,56846000.00,74310000.00,0.00,0.00,0.00,0.00,58558000.00,32348000.00,49917000.00,0.00,0.00,0.00,0.00,166380000.00,0.00,0.00,0.00,0.00,0.00,0.00,32901000.00,0.00,42383000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88083000.00,0.00,0.00,51457000.00,0.00,58893000.00,57417000.00,0.00,66707000.00,79243000.00,42449000.00,0.00,389700000.00,0.00,0.00,0.00,0.00,0.00,66078000.00,60517000.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50337000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3498200000.00,1156200000.00,2991300000.00,8496300000.00,1845000000.00,2254000000.00,2006800000.00,1950400000.00,1986400000.00,2014900000.00,1618700000.00,1381700000.00,2166400000.00,3237200000.00,2253300000.00,2705300000.00,2112500000.00,1616700000.00,1690900000.00,2565700000.00,2198600000.00,3107400000.00,2283200000.00,2518600000.00,2157500000.00,1903500000.00,2204700000.00,2968600000.00,2087500000.00,2761400000.00,2488100000.00,2477100000.00,2662200000.00,2250300000.00,2172000000.00,1881300000.00,1824400000.00,1385500000.00,1515400000.00,2114200000.00,2360800000.00,1968600000.00,2833300000.00,2367600000.00,1266200000.00,1376300000.00,1483500000.00,2386100000.00,2147600000.00,2036300000.00,2324200000.00,0.00,2033700000.00,885130000.00,0.00,2872300000.00,2233100000.00,2100100000.00,2290500000.00
4409300000.00,1616300000.00,2808800000.00,5679700000.00,2849900000.00,2320900000.00,2074600000.00,3448200000.00,2523200000.00,2680100000.00,2717100000.00,3278200000.00,4743500000.00,6203700000.00,2360300000.00,2584600000.00,2639200000.00,2447000000.00,3050700000.00,4161900000.00,3338600000.00,4245300000.00,2837100000.00,2940700000.00,2667000000.00,2902600000.00,4228100000.00,3908600000.00,2563800000.00,3073400000.00,3642600000.00,3028100000.00,4008400000.00,3369600000.00,3428900000.00,2944100000.00,4113800000.00,2403700000.00,2387400000.00,3586200000.00,3793100000.00,3195800000.00,3905400000.00,3856000000.00,3710200000.00,3238500000.00,3288100000.00,3393000000.00,2977200000.00,2961800000.00,3351900000.00,864360000.00,2131600000.00,1817800000.00,891530000.00,3325700000.00,3377700000.00,3273900000.00,3056800000.00
215730000.00,0.00,0.00,0.00,0.00,449980000.00,218320000.00,409530000.00,308060000.00,175600000.00,131440000.00,0.00,227270000.00,366220000.00,0.00,119800000.00,481790000.00,0.00,270150000.00,0.00,317460000.00,280810000.00,448080000.00,387870000.00,389550000.00,0.00,0.00,189630000.00,398570000.00,111440000.00,0.00,315430000.00,186990000.00,234120000.00,470570000.00,251730000.00,68441000.00,298720000.00,486650000.00,427220000.00,242260000.00,0.00,0.00,247260000.00,0.00,0.00,0.00,0.00,0.00,198320000.00,256040000.00,0.00,0.00,0.00,0.00,154680000.00,166870000.00,0.00,217320000.00
388670000.00,0.00,792360000.00,0.00,0.00,0.00,571360000.00,350840000.00,92709000.00,432410000.00,0.00,369020000.00,90438000.00,0.00,0.00,0.00,0.00,0.00,371080000.00,235390000.00,618780000.00,125630000.00,0.00,0.00,0.00,0.00,118870000.00,84567000.00,123900000.00,287430000.00,0.00,0.00,405900000.00,206140000.00,0.00,711360000.00,203050000.00,134170000.00,67838000.00,206810000.00,362730000.00,212620000.00,242150000.00,299490000.00,325910000.00,147450000.00,253900000.00,262700000.00,355370000.00,86854000.00,39759000.00,0.00,0.00,0.00,0.00,375770000.00,235270000.00,383230000.00,182060000.00
1188200000.00,0.00,0.00,199510000.00,116790000.00,1242400000.00,472410000.00,798250000.00,572530000.00,808660000.00,67065000.00,0.00,859410000.00,986090000.00,278500000.00,1116000000.00,1551200000.00,67431000.00,779710000.00,127880000.00,1362400000.00,1450400000.00,1731500000.00,1288500000.00,1514400000.00,998850000.00,540810000.00,1733300000.00,787290000.00,1149600000.00,610550000.00,926440000.00,677000000.00,1221600000.00,1667200000.00,1051100000.00,1129300000.00,855410000.00,1488200000.00,1100600000.00,1176800000.00,123460000.00,154910000.00,865300000.00,313970000.00,66121000.00,296810000.00,137460000.00,840810000.00,1097800000.00,1480000000.00,0.00,128350000.00,0.00,0.00,1579900000.00,743300000.00,1525500000.00,990560000.00
0.00,0.00,0.00,0.00,181370000.00,1131500000.00,611910000.00,532690000.00,0.00,0.00,220290000.00,0.00,926590000.00,492730000.00,0.00,688220000.00,536450000.00,617800000.00,0.00,524780000.00,466530000.00,593350000.00,769100000.00,775880000.00,424180000.00,0.00,199890000.00,530840000.00,0.00,1011700000.00,382700000.00,1074900000.00,408660000.00,764970000.00,1140200000.00,580380000.00,718560000.00,1220800000.00,891240000.00,802640000.00,518990000.00,417830000.00,789310000.00,958900000.00,382530000.00,0.00,217760000.00,263260000.00,610310000.00,254820000.00,462460000.00,0.00,453460000.00,476790000.00,0.00,1064100000.00,0.00,611910000.00,859560000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27088000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3433300000.00,373550000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4222000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89977000.00,0.00,387330000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15607000000.00,0.00,45903000000.00,23144000000.00,0.00,0.00,0.00,0.00
408090000.00,422060000.00,193630000.00,2722400000.00,268080000.00,946130000.00,514780000.00,692310000.00,514590000.00,489070000.00,691680000.00,315470000.00,437390000.00,822130000.00,641040000.00,817560000.00,1153300000.00,528200000.00,752760000.00,623020000.00,680250000.00,1050300000.00,1450600000.00,764650000.00,1555000000.00,550380000.00,308710000.00,643690000.00,920710000.00,492680000.00,366100000.00,597740000.00,593820000.00,923050000.00,2196900000.00,1144300000.00,600440000.00,960690000.00,565950000.00,801630000.00,726230000.00,638620000.00,533800000.00,544270000.00,992680000.00,408020000.00,347550000.00,539570000.00,866190000.00,502980000.00,1244900000.00,600330000.00,418420000.00,662330000.00,439380000.00,1125900000.00,431770000.00,591610000.00,675510000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34559000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2236900000.00,428680000.00,0.00,6240700000.00,700300000.00,3254100000.00,2097400000.00,2471500000.00,2306900000.00,1993400000.00,2183900000.00,1247000000.00,4124200000.00,2246300000.00,1711900000.00,2477100000.00,4518900000.00,525330000.00,2066800000.00,0.00,2139000000.00,4081600000.00,4613900000.00,3436900000.00,3930700000.00,478710000.00,1446800000.00,2241000000.00,3040300000.00,1404100000.00,1520300000.00,4339400000.00,1754600000.00,2664300000.00,4564500000.00,2986700000.00,1391400000.00,3230800000.00,2834700000.00,2744300000.00,1953700000.00,397380000.00,828900000.00,2038700000.00,1846900000.00,882770000.00,1088500000.00,571760000.00,1913600000.00,1750300000.00,2515900000.00,0.00,371370000.00,1693800000.00,973920000.00,1201500000.00,1753700000.00,749620000.00,3372100000.00
805360000.00,800830000.00,433980000.00,331070000.00,1042900000.00,685120000.00,785370000.00,1015600000.00,997070000.00,476300000.00,782990000.00,954460000.00,347730000.00,410170000.00,848410000.00,480150000.00,448140000.00,1178300000.00,310210000.00,769290000.00,649460000.00,665750000.00,482170000.00,529970000.00,683330000.00,796870000.00,153530000.00,495500000.00,458910000.00,834450000.00,799290000.00,329270000.00,1057200000.00,611210000.00,316250000.00,761770000.00,148470000.00,560970000.00,405740000.00,785910000.00,774310000.00,610620000.00,730380000.00,837460000.00,1102500000.00,660350000.00,996350000.00,989570000.00,355290000.00,710610000.00,416180000.00,549440000.00,354000000.00,355980000.00,970290000.00,703080000.00,1084400000.00,140130000.00,497570000.00
0.00,0.00,0.00,0.00,392680000.00,0.00,0.00,0.00,0.00,141360000.00,324170000.00,0.00,289260000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165020000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313690000.00,0.00,0.00,0.00,0.00,229920000.00
388030000.00,0.00,0.00,1325500000.00,194580000.00,504570000.00,233900000.00,429490000.00,423570000.00,647970000.00,249380000.00,109680000.00,567260000.00,528010000.00,326830000.00,420820000.00,341910000.00,163850000.00,292260000.00,190440000.00,612540000.00,222640000.00,356960000.00,335280000.00,482780000.00,598090000.00,445050000.00,191880000.00,202650000.00,426230000.00,370850000.00,995430000.00,457780000.00,339090000.00,411930000.00,420890000.00,703140000.00,239730000.00,902320000.00,538050000.00,388800000.00,182250000.00,101820000.00,325540000.00,198790000.00,317690000.00,380090000.00,270030000.00,631200000.00,522420000.00,968210000.00,0.00,203680000.00,142060000.00,79912000.00,510980000.00,487790000.00,326250000.00,363640000.00
0.00,435280000.00,150570000.00,201550000.00,95553000.00,0.00,0.00,184360000.00,0.00,0.00,0.00,354800000.00,76355000.00,48428000.00,51640000.00,0.00,65102000.00,227050000.00,55793000.00,0.00,60087000.00,0.00,41491000.00,161420000.00,112290000.00,0.00,42335000.00,45302000.00,98617000.00,0.00,0.00,0.00,100800000.00,144780000.00,0.00,142270000.00,0.00,88160000.00,68110000.00,102720000.00,0.00,139180000.00,246960000.00,0.00,848730000.00,0.00,0.00,69003000.00,137320000.00,96535000.00,110490000.00,0.00,0.00,243460000.00,359860000.00,0.00,0.00,0.00,75846000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24694000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39250000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
173100000.00,287240000.00,376330000.00,0.00,245040000.00,95447000.00,120600000.00,194170000.00,153690000.00,0.00,184000000.00,153640000.00,247300000.00,616190000.00,185090000.00,173630000.00,87197000.00,215620000.00,150220000.00,496350000.00,268290000.00,116550000.00,115910000.00,99246000.00,160310000.00,178610000.00,143680000.00,98436000.00,149670000.00,132320000.00,188810000.00,0.00,329270000.00,218310000.00,0.00,166660000.00,313620000.00,125840000.00,106750000.00,178730000.00,166920000.00,335490000.00,195910000.00,215840000.00,649850000.00,159560000.00,0.00,0.00,0.00,136510000.00,285460000.00,0.00,162780000.00,0.00,0.00,124690000.00,226090000.00,126080000.00,189370000.00
